step,episode,current_rate,peak_rate,drop_pct
27447,12029,0.39,0.64,25.0
27450,12030,0.4,0.64,24.0
27455,12031,0.4,0.64,24.0
27459,12032,0.4,0.64,24.0
27462,12033,0.39,0.64,25.0
27464,12034,0.39,0.64,25.0
27466,12035,0.38,0.64,26.0
27468,12036,0.37,0.64,27.0
27470,12037,0.37,0.64,27.0
27472,12038,0.37,0.64,27.0
27474,12039,0.37,0.64,27.0
27475,12040,0.36,0.64,28.000000000000004
27477,12041,0.36,0.64,28.000000000000004
27480,12042,0.37,0.64,27.0
27481,12043,0.38,0.64,26.0
27482,12044,0.38,0.64,26.0
27483,12045,0.38,0.64,26.0
27485,12046,0.37,0.64,27.0
27489,12047,0.36,0.64,28.000000000000004
27490,12048,0.36,0.64,28.000000000000004
27493,12049,0.37,0.64,27.0
27494,12050,0.38,0.64,26.0
27496,12051,0.37,0.64,27.0
27497,12052,0.37,0.64,27.0
27498,12053,0.37,0.64,27.0
27500,12054,0.38,0.64,26.0
27501,12055,0.39,0.64,25.0
27502,12056,0.39,0.64,25.0
27506,12057,0.38,0.64,26.0
27508,12058,0.38,0.64,26.0
27511,12059,0.37,0.64,27.0
27512,12060,0.38,0.64,26.0
27514,12061,0.37,0.64,27.0
27515,12062,0.36,0.64,28.000000000000004
27520,12063,0.36,0.64,28.000000000000004
27522,12064,0.35,0.64,29.000000000000004
27524,12065,0.35,0.64,29.000000000000004
27526,12066,0.35,0.64,29.000000000000004
27528,12067,0.36,0.64,28.000000000000004
27530,12068,0.37,0.64,27.0
27532,12069,0.38,0.64,26.0
27534,12070,0.39,0.64,25.0
27537,12071,0.39,0.64,25.0
27538,12072,0.38,0.64,26.0
27541,12073,0.38,0.64,26.0
27542,12074,0.38,0.64,26.0
27544,12075,0.38,0.64,26.0
27546,12076,0.39,0.64,25.0
27548,12077,0.4,0.64,24.0
27550,12078,0.41,0.64,23.000000000000004
27555,12079,0.42,0.64,22.000000000000004
27557,12080,0.43,0.64,21.000000000000004
27558,12081,0.43,0.64,21.000000000000004
27591,12096,0.43,0.64,21.000000000000004
27595,12097,0.42,0.64,22.000000000000004
27596,12098,0.42,0.64,22.000000000000004
27597,12099,0.43,0.64,21.000000000000004
27617,12109,0.43,0.64,21.000000000000004
27620,12110,0.43,0.64,21.000000000000004
27621,12111,0.43,0.64,21.000000000000004
27623,12112,0.43,0.64,21.000000000000004
29569,13040,0.43,0.64,21.000000000000004
29572,13042,0.43,0.64,21.000000000000004
29576,13043,0.43,0.64,21.000000000000004
29578,13044,0.42,0.64,22.000000000000004
29579,13045,0.42,0.64,22.000000000000004
29580,13046,0.43,0.64,21.000000000000004
29585,13047,0.43,0.64,21.000000000000004
29586,13048,0.43,0.64,21.000000000000004
29588,13049,0.43,0.64,21.000000000000004
29591,13050,0.43,0.64,21.000000000000004
29593,13051,0.42,0.64,22.000000000000004
29595,13052,0.42,0.64,22.000000000000004
29596,13053,0.43,0.64,21.000000000000004
33636,15005,0.49,0.7,20.999999999999996
33638,15006,0.49,0.7,20.999999999999996
33649,15012,0.49,0.7,20.999999999999996
35081,15721,0.49,0.7,20.999999999999996
35088,15725,0.49,0.7,20.999999999999996
35091,15727,0.49,0.7,20.999999999999996
35094,15728,0.49,0.7,20.999999999999996
35170,15762,0.49,0.7,20.999999999999996
35946,16135,0.49,0.7,20.999999999999996
35955,16139,0.49,0.7,20.999999999999996
35956,16140,0.48,0.7,21.999999999999996
35958,16141,0.47,0.7,23.0
35961,16142,0.48,0.7,21.999999999999996
35963,16143,0.48,0.7,21.999999999999996
35964,16144,0.47,0.7,23.0
35966,16145,0.47,0.7,23.0
35970,16146,0.47,0.7,23.0
35971,16147,0.47,0.7,23.0
35974,16148,0.48,0.7,21.999999999999996
35976,16149,0.47,0.7,23.0
35978,16150,0.48,0.7,21.999999999999996
35980,16151,0.49,0.7,20.999999999999996
35982,16152,0.49,0.7,20.999999999999996
35995,16157,0.49,0.7,20.999999999999996
35996,16158,0.49,0.7,20.999999999999996
35999,16160,0.49,0.7,20.999999999999996
36001,16161,0.49,0.7,20.999999999999996
36005,16162,0.49,0.7,20.999999999999996
36007,16163,0.49,0.7,20.999999999999996
36010,16164,0.49,0.7,20.999999999999996
36013,16165,0.49,0.7,20.999999999999996
36015,16166,0.48,0.7,21.999999999999996
36016,16167,0.48,0.7,21.999999999999996
36019,16168,0.48,0.7,21.999999999999996
36021,16169,0.49,0.7,20.999999999999996
36023,16170,0.49,0.7,20.999999999999996
36026,16171,0.49,0.7,20.999999999999996
36921,16627,0.49,0.7,20.999999999999996
36933,16632,0.49,0.7,20.999999999999996
36935,16633,0.49,0.7,20.999999999999996
36940,16635,0.49,0.7,20.999999999999996
36943,16638,0.49,0.7,20.999999999999996
36946,16640,0.49,0.7,20.999999999999996
36947,16641,0.48,0.7,21.999999999999996
36950,16642,0.49,0.7,20.999999999999996
36956,16643,0.49,0.7,20.999999999999996
36957,16644,0.49,0.7,20.999999999999996
36959,16645,0.48,0.7,21.999999999999996
36962,16646,0.48,0.7,21.999999999999996
36965,16647,0.48,0.7,21.999999999999996
36968,16648,0.48,0.7,21.999999999999996
36969,16649,0.48,0.7,21.999999999999996
36972,16650,0.49,0.7,20.999999999999996
36974,16651,0.49,0.7,20.999999999999996
36975,16652,0.49,0.7,20.999999999999996
36976,16653,0.49,0.7,20.999999999999996
36980,16654,0.49,0.7,20.999999999999996
36986,16655,0.49,0.7,20.999999999999996
36987,16656,0.48,0.7,21.999999999999996
36988,16657,0.49,0.7,20.999999999999996
41601,18903,0.55,0.76,20.999999999999996
41605,18904,0.54,0.76,21.999999999999996
41606,18905,0.55,0.76,20.999999999999996
41609,18906,0.55,0.76,20.999999999999996
41610,18907,0.54,0.76,21.999999999999996
41611,18908,0.55,0.76,20.999999999999996
41613,18909,0.55,0.76,20.999999999999996
41617,18910,0.54,0.76,21.999999999999996
41618,18911,0.54,0.76,21.999999999999996
41620,18912,0.55,0.76,20.999999999999996
41624,18914,0.55,0.76,20.999999999999996
41626,18915,0.55,0.76,20.999999999999996
41629,18916,0.55,0.76,20.999999999999996
41630,18917,0.54,0.76,21.999999999999996
41631,18918,0.55,0.76,20.999999999999996
41635,18919,0.54,0.76,21.999999999999996
41636,18920,0.53,0.76,23.0
41638,18921,0.54,0.76,21.999999999999996
41640,18922,0.54,0.76,21.999999999999996
41644,18923,0.54,0.76,21.999999999999996
41645,18924,0.53,0.76,23.0
41648,18925,0.53,0.76,23.0
41649,18926,0.52,0.76,24.0
41651,18927,0.51,0.76,25.0
41653,18928,0.52,0.76,24.0
41656,18929,0.53,0.76,23.0
41658,18930,0.54,0.76,21.999999999999996
41661,18931,0.55,0.76,20.999999999999996
41663,18932,0.55,0.76,20.999999999999996
41666,18933,0.54,0.76,21.999999999999996
41667,18934,0.53,0.76,23.0
41671,18935,0.53,0.76,23.0
41672,18936,0.53,0.76,23.0
41676,18937,0.54,0.76,21.999999999999996
41677,18938,0.55,0.76,20.999999999999996
41728,18962,0.55,0.76,20.999999999999996
41729,18963,0.54,0.76,21.999999999999996
41731,18964,0.55,0.76,20.999999999999996
41734,18966,0.55,0.76,20.999999999999996
41735,18967,0.55,0.76,20.999999999999996
41739,18968,0.55,0.76,20.999999999999996
42128,19162,0.55,0.76,20.999999999999996
42130,19163,0.55,0.76,20.999999999999996
42136,19165,0.55,0.76,20.999999999999996
42137,19166,0.55,0.76,20.999999999999996
42140,19167,0.55,0.76,20.999999999999996
42141,19168,0.55,0.76,20.999999999999996
42143,19169,0.55,0.76,20.999999999999996
42145,19170,0.54,0.76,21.999999999999996
42147,19171,0.54,0.76,21.999999999999996
42152,19172,0.55,0.76,20.999999999999996
42154,19173,0.54,0.76,21.999999999999996
42155,19174,0.55,0.76,20.999999999999996
42157,19175,0.55,0.76,20.999999999999996
42161,19176,0.55,0.76,20.999999999999996
42164,19177,0.55,0.76,20.999999999999996
42165,19178,0.55,0.76,20.999999999999996
42166,19179,0.54,0.76,21.999999999999996
42167,19180,0.55,0.76,20.999999999999996
42171,19182,0.55,0.76,20.999999999999996
42642,19410,0.55,0.76,20.999999999999996
42643,19411,0.55,0.76,20.999999999999996
42645,19412,0.55,0.76,20.999999999999996
42646,19413,0.55,0.76,20.999999999999996
42654,19418,0.55,0.76,20.999999999999996
42655,19419,0.54,0.76,21.999999999999996
42658,19420,0.55,0.76,20.999999999999996
42660,19421,0.54,0.76,21.999999999999996
42662,19422,0.54,0.76,21.999999999999996
42663,19423,0.54,0.76,21.999999999999996
42665,19424,0.54,0.76,21.999999999999996
42667,19425,0.54,0.76,21.999999999999996
42671,19426,0.55,0.76,20.999999999999996
42673,19427,0.54,0.76,21.999999999999996
42675,19428,0.55,0.76,20.999999999999996
42678,19429,0.55,0.76,20.999999999999996
42684,19430,0.55,0.76,20.999999999999996
42686,19431,0.54,0.76,21.999999999999996
42688,19432,0.54,0.76,21.999999999999996
42689,19433,0.55,0.76,20.999999999999996
42691,19434,0.55,0.76,20.999999999999996
42693,19436,0.55,0.76,20.999999999999996
42695,19437,0.55,0.76,20.999999999999996
42696,19438,0.55,0.76,20.999999999999996
42700,19439,0.54,0.76,21.999999999999996
42701,19440,0.55,0.76,20.999999999999996
42703,19441,0.55,0.76,20.999999999999996
42715,19447,0.55,0.76,20.999999999999996
42717,19448,0.55,0.76,20.999999999999996
42718,19449,0.54,0.76,21.999999999999996
42721,19450,0.55,0.76,20.999999999999996
42722,19451,0.54,0.76,21.999999999999996
42723,19452,0.55,0.76,20.999999999999996
42725,19453,0.55,0.76,20.999999999999996
42727,19454,0.55,0.76,20.999999999999996
42731,19455,0.55,0.76,20.999999999999996
42991,19584,0.55,0.76,20.999999999999996
42992,19585,0.55,0.76,20.999999999999996
42993,19586,0.54,0.76,21.999999999999996
42997,19587,0.55,0.76,20.999999999999996
42998,19588,0.55,0.76,20.999999999999996
43001,19589,0.54,0.76,21.999999999999996
43002,19590,0.54,0.76,21.999999999999996
43006,19591,0.55,0.76,20.999999999999996
43010,19593,0.55,0.76,20.999999999999996
43011,19594,0.55,0.76,20.999999999999996
43012,19595,0.54,0.76,21.999999999999996
43014,19596,0.53,0.76,23.0
43019,19597,0.54,0.76,21.999999999999996
43020,19598,0.54,0.76,21.999999999999996
43022,19599,0.53,0.76,23.0
43023,19600,0.53,0.76,23.0
43025,19601,0.53,0.76,23.0
43027,19602,0.52,0.76,24.0
43028,19603,0.53,0.76,23.0
43029,19604,0.54,0.76,21.999999999999996
43030,19605,0.54,0.76,21.999999999999996
43031,19606,0.54,0.76,21.999999999999996
43033,19607,0.55,0.76,20.999999999999996
43035,19608,0.54,0.76,21.999999999999996
43036,19609,0.54,0.76,21.999999999999996
43038,19610,0.55,0.76,20.999999999999996
43041,19611,0.55,0.76,20.999999999999996
43044,19612,0.55,0.76,20.999999999999996
43046,19613,0.55,0.76,20.999999999999996
43048,19614,0.54,0.76,21.999999999999996
43049,19615,0.53,0.76,23.0
43051,19616,0.53,0.76,23.0
43053,19617,0.52,0.76,24.0
43057,19618,0.52,0.76,24.0
43061,19619,0.52,0.76,24.0
43064,19620,0.52,0.76,24.0
43066,19621,0.52,0.76,24.0
43068,19622,0.53,0.76,23.0
43071,19623,0.54,0.76,21.999999999999996
43072,19624,0.54,0.76,21.999999999999996
43074,19625,0.55,0.76,20.999999999999996
43084,19631,0.55,0.76,20.999999999999996
43087,19632,0.55,0.76,20.999999999999996
43589,19882,0.55,0.76,20.999999999999996
43591,19883,0.55,0.76,20.999999999999996
43592,19884,0.55,0.76,20.999999999999996
43594,19885,0.55,0.76,20.999999999999996
43596,19886,0.55,0.76,20.999999999999996
43598,19887,0.54,0.76,21.999999999999996
43599,19888,0.55,0.76,20.999999999999996
43603,19891,0.55,0.76,20.999999999999996
43604,19892,0.55,0.76,20.999999999999996
43607,19893,0.55,0.76,20.999999999999996
43609,19894,0.55,0.76,20.999999999999996
43612,19895,0.55,0.76,20.999999999999996
43614,19896,0.55,0.76,20.999999999999996
43616,19897,0.55,0.76,20.999999999999996
43618,19898,0.55,0.76,20.999999999999996
43619,19899,0.55,0.76,20.999999999999996
43622,19900,0.55,0.76,20.999999999999996
43623,19901,0.55,0.76,20.999999999999996
43625,19902,0.55,0.76,20.999999999999996
43626,19903,0.55,0.76,20.999999999999996
43629,19904,0.54,0.76,21.999999999999996
43630,19905,0.55,0.76,20.999999999999996
43632,19906,0.55,0.76,20.999999999999996
43638,19910,0.55,0.76,20.999999999999996
43654,19917,0.55,0.76,20.999999999999996
43657,19918,0.55,0.76,20.999999999999996
43669,19924,0.55,0.76,20.999999999999996
43672,19925,0.55,0.76,20.999999999999996
43676,19926,0.55,0.76,20.999999999999996
43677,19927,0.55,0.76,20.999999999999996
43678,19928,0.55,0.76,20.999999999999996
44898,20530,0.55,0.76,20.999999999999996
44899,20531,0.55,0.76,20.999999999999996
45826,20975,0.59,0.79,20.000000000000007
45829,20976,0.58,0.79,21.000000000000007
45831,20977,0.59,0.79,20.000000000000007
45834,20978,0.59,0.79,20.000000000000007
45836,20979,0.59,0.79,20.000000000000007
45838,20980,0.59,0.79,20.000000000000007
45840,20981,0.59,0.79,20.000000000000007
45841,20982,0.58,0.79,21.000000000000007
45842,20983,0.58,0.79,21.000000000000007
45843,20984,0.57,0.79,22.000000000000007
45845,20985,0.57,0.79,22.000000000000007
45847,20986,0.56,0.79,23.0
45848,20987,0.56,0.79,23.0
45850,20988,0.56,0.79,23.0
45852,20989,0.57,0.79,22.000000000000007
45853,20990,0.57,0.79,22.000000000000007
45856,20991,0.57,0.79,22.000000000000007
45858,20992,0.57,0.79,22.000000000000007
45859,20993,0.57,0.79,22.000000000000007
45861,20994,0.58,0.79,21.000000000000007
45864,20995,0.59,0.79,20.000000000000007
45867,20996,0.59,0.79,20.000000000000007
45870,20997,0.59,0.79,20.000000000000007
45871,20998,0.59,0.79,20.000000000000007
45873,20999,0.59,0.79,20.000000000000007
45874,21000,0.58,0.79,21.000000000000007
45877,21001,0.58,0.79,21.000000000000007
45879,21002,0.57,0.79,22.000000000000007
45880,21003,0.56,0.79,23.0
45882,21004,0.57,0.79,22.000000000000007
45883,21005,0.56,0.79,23.0
45884,21006,0.55,0.79,24.0
45886,21007,0.54,0.79,25.0
45887,21008,0.54,0.79,25.0
45890,21009,0.55,0.79,24.0
45894,21010,0.55,0.79,24.0
45898,21011,0.56,0.79,23.0
45900,21012,0.56,0.79,23.0
45901,21013,0.57,0.79,22.000000000000007
45902,21014,0.56,0.79,23.0
45903,21015,0.55,0.79,24.0
45904,21016,0.54,0.79,25.0
45907,21017,0.54,0.79,25.0
45910,21018,0.54,0.79,25.0
45912,21019,0.55,0.79,24.0
45914,21020,0.54,0.79,25.0
45916,21021,0.54,0.79,25.0
45920,21022,0.54,0.79,25.0
45921,21023,0.53,0.79,26.0
45922,21024,0.52,0.79,27.0
45924,21025,0.52,0.79,27.0
45926,21026,0.53,0.79,26.0
45927,21027,0.53,0.79,26.0
45929,21028,0.53,0.79,26.0
45932,21029,0.54,0.79,25.0
45933,21030,0.54,0.79,25.0
45934,21031,0.54,0.79,25.0
45936,21032,0.55,0.79,24.0
45938,21033,0.54,0.79,25.0
45940,21034,0.53,0.79,26.0
45943,21035,0.52,0.79,27.0
45947,21036,0.52,0.79,27.0
45948,21037,0.52,0.79,27.0
45952,21038,0.52,0.79,27.0
45954,21039,0.53,0.79,26.0
45956,21040,0.53,0.79,26.0
45958,21041,0.53,0.79,26.0
45959,21042,0.53,0.79,26.0
45960,21043,0.53,0.79,26.0
45961,21044,0.54,0.79,25.0
45962,21045,0.53,0.79,26.0
45964,21046,0.54,0.79,25.0
45968,21047,0.55,0.79,24.0
45971,21048,0.54,0.79,25.0
45974,21049,0.54,0.79,25.0
45975,21050,0.54,0.79,25.0
45979,21051,0.55,0.79,24.0
45980,21052,0.55,0.79,24.0
45982,21053,0.55,0.79,24.0
45985,21054,0.56,0.79,23.0
45986,21055,0.56,0.79,23.0
45988,21056,0.57,0.79,22.000000000000007
45991,21057,0.56,0.79,23.0
45993,21058,0.57,0.79,22.000000000000007
45996,21059,0.57,0.79,22.000000000000007
45997,21060,0.57,0.79,22.000000000000007
46002,21061,0.58,0.79,21.000000000000007
46005,21062,0.58,0.79,21.000000000000007
46008,21063,0.59,0.79,20.000000000000007
46010,21064,0.59,0.79,20.000000000000007
46011,21065,0.58,0.79,21.000000000000007
46015,21066,0.59,0.79,20.000000000000007
46016,21067,0.59,0.79,20.000000000000007
46542,21333,0.59,0.79,20.000000000000007
46544,21334,0.59,0.79,20.000000000000007
46546,21335,0.59,0.79,20.000000000000007
