step,episode,current_rate,peak_rate,drop_pct
16105,6772,0.27,0.58,30.999999999999993
16107,6773,0.27,0.58,30.999999999999993
16110,6774,0.28,0.58,29.999999999999993
16111,6775,0.28,0.58,29.999999999999993
16113,6776,0.27,0.58,30.999999999999993
16114,6777,0.28,0.58,29.999999999999993
16116,6778,0.28,0.58,29.999999999999993
16117,6779,0.29,0.58,28.999999999999996
16119,6780,0.29,0.58,28.999999999999996
16120,6781,0.29,0.58,28.999999999999996
16122,6782,0.29,0.58,28.999999999999996
16123,6783,0.29,0.58,28.999999999999996
16125,6784,0.28,0.58,29.999999999999993
16128,6785,0.29,0.58,28.999999999999996
16129,6786,0.29,0.58,28.999999999999996
16133,6787,0.29,0.58,28.999999999999996
16136,6788,0.29,0.58,28.999999999999996
16138,6789,0.28,0.58,29.999999999999993
16140,6790,0.29,0.58,28.999999999999996
16143,6791,0.28,0.58,29.999999999999993
16145,6792,0.28,0.58,29.999999999999993
16146,6793,0.29,0.58,28.999999999999996
16148,6794,0.3,0.58,27.999999999999996
16149,6795,0.3,0.58,27.999999999999996
16150,6796,0.3,0.58,27.999999999999996
16154,6797,0.3,0.58,27.999999999999996
16156,6798,0.3,0.58,27.999999999999996
16158,6799,0.3,0.58,27.999999999999996
16160,6800,0.31,0.58,26.999999999999996
16162,6801,0.3,0.58,27.999999999999996
16165,6802,0.3,0.58,27.999999999999996
16167,6803,0.29,0.58,28.999999999999996
16168,6804,0.28,0.58,29.999999999999993
16170,6805,0.28,0.58,29.999999999999993
16174,6806,0.27,0.58,30.999999999999993
16176,6807,0.27,0.58,30.999999999999993
16179,6808,0.27,0.58,30.999999999999993
16182,6809,0.26,0.58,31.999999999999996
16184,6810,0.26,0.58,31.999999999999996
16186,6811,0.26,0.58,31.999999999999996
16188,6812,0.26,0.58,31.999999999999996
16189,6813,0.27,0.58,30.999999999999993
16190,6814,0.26,0.58,31.999999999999996
16193,6815,0.25,0.58,32.99999999999999
16195,6816,0.25,0.58,32.99999999999999
16197,6817,0.24,0.58,34.0
16199,6818,0.24,0.58,34.0
16200,6819,0.25,0.58,32.99999999999999
16201,6820,0.25,0.58,32.99999999999999
16202,6821,0.25,0.58,32.99999999999999
16203,6822,0.25,0.58,32.99999999999999
16205,6823,0.26,0.58,31.999999999999996
16208,6824,0.26,0.58,31.999999999999996
16210,6825,0.26,0.58,31.999999999999996
16213,6826,0.25,0.58,32.99999999999999
16215,6827,0.25,0.58,32.99999999999999
16217,6828,0.25,0.58,32.99999999999999
16219,6829,0.25,0.58,32.99999999999999
16221,6830,0.24,0.58,34.0
16222,6831,0.23,0.58,35.0
16225,6832,0.23,0.58,35.0
16226,6833,0.23,0.58,35.0
16228,6834,0.23,0.58,35.0
16229,6835,0.22,0.58,36.0
16230,6836,0.23,0.58,35.0
16232,6837,0.23,0.58,35.0
16234,6838,0.24,0.58,34.0
16237,6839,0.25,0.58,32.99999999999999
16240,6840,0.25,0.58,32.99999999999999
16242,6841,0.25,0.58,32.99999999999999
16244,6842,0.26,0.58,31.999999999999996
16245,6843,0.27,0.58,30.999999999999993
16249,6844,0.26,0.58,31.999999999999996
16251,6845,0.25,0.58,32.99999999999999
16254,6846,0.26,0.58,31.999999999999996
16257,6847,0.25,0.58,32.99999999999999
16259,6848,0.24,0.58,34.0
16261,6849,0.24,0.58,34.0
16263,6850,0.24,0.58,34.0
16265,6851,0.24,0.58,34.0
16266,6852,0.24,0.58,34.0
16268,6853,0.25,0.58,32.99999999999999
16269,6854,0.25,0.58,32.99999999999999
16271,6855,0.25,0.58,32.99999999999999
16273,6856,0.25,0.58,32.99999999999999
16275,6857,0.25,0.58,32.99999999999999
16277,6858,0.25,0.58,32.99999999999999
16280,6859,0.26,0.58,31.999999999999996
16282,6860,0.26,0.58,31.999999999999996
16284,6861,0.26,0.58,31.999999999999996
16286,6862,0.27,0.58,30.999999999999993
16288,6863,0.27,0.58,30.999999999999993
16292,6864,0.27,0.58,30.999999999999993
16293,6865,0.27,0.58,30.999999999999993
16294,6866,0.27,0.58,30.999999999999993
16295,6867,0.27,0.58,30.999999999999993
16296,6868,0.26,0.58,31.999999999999996
16300,6869,0.25,0.58,32.99999999999999
16303,6870,0.26,0.58,31.999999999999996
16304,6871,0.26,0.58,31.999999999999996
16305,6872,0.27,0.58,30.999999999999993
16308,6873,0.28,0.58,29.999999999999993
16309,6874,0.28,0.58,29.999999999999993
16310,6875,0.29,0.58,28.999999999999996
16314,6876,0.29,0.58,28.999999999999996
16316,6877,0.29,0.58,28.999999999999996
16318,6878,0.3,0.58,27.999999999999996
16319,6879,0.3,0.58,27.999999999999996
16320,6880,0.3,0.58,27.999999999999996
16321,6881,0.3,0.58,27.999999999999996
16322,6882,0.3,0.58,27.999999999999996
16323,6883,0.3,0.58,27.999999999999996
16325,6884,0.31,0.58,26.999999999999996
16327,6885,0.31,0.58,26.999999999999996
16328,6886,0.31,0.58,26.999999999999996
16331,6887,0.31,0.58,26.999999999999996
16333,6888,0.32,0.58,25.999999999999996
16338,6889,0.32,0.58,25.999999999999996
16341,6890,0.32,0.58,25.999999999999996
16343,6891,0.33,0.58,24.999999999999993
16344,6892,0.33,0.58,24.999999999999993
16346,6893,0.33,0.58,24.999999999999993
16348,6894,0.32,0.58,25.999999999999996
16351,6895,0.32,0.58,25.999999999999996
16353,6896,0.32,0.58,25.999999999999996
16356,6897,0.32,0.58,25.999999999999996
16358,6898,0.33,0.58,24.999999999999993
16363,6899,0.33,0.58,24.999999999999993
16364,6900,0.32,0.58,25.999999999999996
16366,6901,0.32,0.58,25.999999999999996
16367,6902,0.32,0.58,25.999999999999996
16369,6903,0.32,0.58,25.999999999999996
16371,6904,0.32,0.58,25.999999999999996
16374,6905,0.31,0.58,26.999999999999996
16377,6906,0.31,0.58,26.999999999999996
16378,6907,0.31,0.58,26.999999999999996
16380,6908,0.3,0.58,27.999999999999996
16381,6909,0.3,0.58,27.999999999999996
16382,6910,0.3,0.58,27.999999999999996
16384,6911,0.31,0.58,26.999999999999996
16386,6912,0.31,0.58,26.999999999999996
16390,6913,0.31,0.58,26.999999999999996
16391,6914,0.32,0.58,25.999999999999996
16392,6915,0.32,0.58,25.999999999999996
16393,6916,0.33,0.58,24.999999999999993
16397,6917,0.34,0.58,23.999999999999993
16398,6918,0.35,0.58,23.0
16399,6919,0.35,0.58,23.0
16402,6920,0.34,0.58,23.999999999999993
16404,6921,0.34,0.58,23.999999999999993
16407,6922,0.34,0.58,23.999999999999993
16409,6923,0.34,0.58,23.999999999999993
16411,6924,0.34,0.58,23.999999999999993
16413,6925,0.34,0.58,23.999999999999993
16415,6926,0.34,0.58,23.999999999999993
16418,6927,0.34,0.58,23.999999999999993
16420,6928,0.34,0.58,23.999999999999993
16425,6929,0.34,0.58,23.999999999999993
16426,6930,0.34,0.58,23.999999999999993
16428,6931,0.34,0.58,23.999999999999993
16430,6932,0.34,0.58,23.999999999999993
16435,6933,0.34,0.58,23.999999999999993
16438,6934,0.35,0.58,23.0
16441,6935,0.35,0.58,23.0
16444,6936,0.35,0.58,23.0
16445,6937,0.36,0.58,21.999999999999996
16447,6938,0.36,0.58,21.999999999999996
16451,6939,0.36,0.58,21.999999999999996
16453,6940,0.36,0.58,21.999999999999996
16455,6941,0.36,0.58,21.999999999999996
16456,6942,0.36,0.58,21.999999999999996
16457,6943,0.36,0.58,21.999999999999996
16459,6944,0.37,0.58,20.999999999999996
16463,6945,0.37,0.58,20.999999999999996
16467,6946,0.36,0.58,21.999999999999996
16471,6947,0.37,0.58,20.999999999999996
16473,6948,0.37,0.58,20.999999999999996
16476,6949,0.37,0.58,20.999999999999996
16478,6950,0.37,0.58,20.999999999999996
16480,6951,0.36,0.58,21.999999999999996
16482,6952,0.37,0.58,20.999999999999996
16484,6953,0.36,0.58,21.999999999999996
16485,6954,0.36,0.58,21.999999999999996
16486,6955,0.36,0.58,21.999999999999996
16489,6956,0.36,0.58,21.999999999999996
16490,6957,0.36,0.58,21.999999999999996
16491,6958,0.36,0.58,21.999999999999996
16496,6959,0.35,0.58,23.0
16497,6960,0.35,0.58,23.0
16499,6961,0.36,0.58,21.999999999999996
16500,6962,0.35,0.58,23.0
16501,6963,0.36,0.58,21.999999999999996
16504,6964,0.36,0.58,21.999999999999996
16508,6965,0.37,0.58,20.999999999999996
16530,6974,0.37,0.58,20.999999999999996
16531,6975,0.37,0.58,20.999999999999996
16536,6976,0.37,0.58,20.999999999999996
16538,6977,0.37,0.58,20.999999999999996
16541,6978,0.36,0.58,21.999999999999996
16542,6979,0.35,0.58,23.0
16545,6980,0.36,0.58,21.999999999999996
16549,6981,0.36,0.58,21.999999999999996
16551,6982,0.37,0.58,20.999999999999996
16553,6983,0.37,0.58,20.999999999999996
16556,6984,0.36,0.58,21.999999999999996
16559,6985,0.36,0.58,21.999999999999996
16560,6986,0.37,0.58,20.999999999999996
16563,6988,0.37,0.58,20.999999999999996
16564,6989,0.37,0.58,20.999999999999996
16567,6990,0.37,0.58,20.999999999999996
16569,6991,0.36,0.58,21.999999999999996
16571,6992,0.37,0.58,20.999999999999996
16576,6993,0.36,0.58,21.999999999999996
16579,6994,0.36,0.58,21.999999999999996
16581,6995,0.36,0.58,21.999999999999996
16584,6996,0.36,0.58,21.999999999999996
16586,6997,0.36,0.58,21.999999999999996
16588,6998,0.35,0.58,23.0
16589,6999,0.35,0.58,23.0
16591,7000,0.36,0.58,21.999999999999996
16592,7001,0.37,0.58,20.999999999999996
16597,7002,0.37,0.58,20.999999999999996
16599,7003,0.37,0.58,20.999999999999996
16603,7004,0.37,0.58,20.999999999999996
16635,7018,0.37,0.58,20.999999999999996
16637,7019,0.36,0.58,21.999999999999996
16639,7020,0.36,0.58,21.999999999999996
16643,7021,0.36,0.58,21.999999999999996
16644,7022,0.36,0.58,21.999999999999996
16645,7023,0.35,0.58,23.0
16649,7024,0.35,0.58,23.0
16653,7025,0.36,0.58,21.999999999999996
16655,7026,0.36,0.58,21.999999999999996
16656,7027,0.36,0.58,21.999999999999996
16658,7028,0.37,0.58,20.999999999999996
16677,7038,0.37,0.58,20.999999999999996
16678,7039,0.37,0.58,20.999999999999996
16680,7040,0.37,0.58,20.999999999999996
16682,7041,0.37,0.58,20.999999999999996
16684,7042,0.36,0.58,21.999999999999996
16687,7043,0.35,0.58,23.0
16688,7044,0.35,0.58,23.0
16690,7045,0.36,0.58,21.999999999999996
16691,7046,0.37,0.58,20.999999999999996
16694,7047,0.37,0.58,20.999999999999996
16737,7063,0.37,0.58,20.999999999999996
16740,7064,0.37,0.58,20.999999999999996
16745,7065,0.36,0.58,21.999999999999996
16746,7066,0.35,0.58,23.0
16748,7067,0.35,0.58,23.0
16750,7068,0.35,0.58,23.0
16752,7069,0.34,0.58,23.999999999999993
16753,7070,0.34,0.58,23.999999999999993
16755,7071,0.34,0.58,23.999999999999993
16757,7072,0.35,0.58,23.0
16758,7073,0.35,0.58,23.0
16760,7074,0.35,0.58,23.0
16761,7075,0.34,0.58,23.999999999999993
16766,7076,0.34,0.58,23.999999999999993
16771,7077,0.34,0.58,23.999999999999993
16775,7078,0.34,0.58,23.999999999999993
16778,7079,0.35,0.58,23.0
16779,7080,0.34,0.58,23.999999999999993
16783,7081,0.34,0.58,23.999999999999993
16785,7082,0.33,0.58,24.999999999999993
16788,7083,0.34,0.58,23.999999999999993
16790,7084,0.35,0.58,23.0
16793,7085,0.34,0.58,23.999999999999993
16795,7086,0.34,0.58,23.999999999999993
16797,7087,0.34,0.58,23.999999999999993
16802,7088,0.35,0.58,23.0
16803,7089,0.36,0.58,21.999999999999996
16805,7090,0.36,0.58,21.999999999999996
16807,7091,0.36,0.58,21.999999999999996
16809,7092,0.36,0.58,21.999999999999996
16810,7093,0.36,0.58,21.999999999999996
16811,7094,0.36,0.58,21.999999999999996
16813,7095,0.36,0.58,21.999999999999996
16817,7096,0.36,0.58,21.999999999999996
16818,7097,0.37,0.58,20.999999999999996
16823,7098,0.37,0.58,20.999999999999996
16824,7099,0.37,0.58,20.999999999999996
16825,7100,0.37,0.58,20.999999999999996
16827,7101,0.37,0.58,20.999999999999996
16830,7102,0.37,0.58,20.999999999999996
16833,7103,0.37,0.58,20.999999999999996
16836,7104,0.37,0.58,20.999999999999996
16838,7105,0.36,0.58,21.999999999999996
16839,7106,0.36,0.58,21.999999999999996
16840,7107,0.35,0.58,23.0
16843,7108,0.35,0.58,23.0
16847,7109,0.34,0.58,23.999999999999993
16848,7110,0.34,0.58,23.999999999999993
16849,7111,0.35,0.58,23.0
16853,7112,0.35,0.58,23.0
16858,7113,0.34,0.58,23.999999999999993
16862,7114,0.34,0.58,23.999999999999993
16865,7115,0.34,0.58,23.999999999999993
16867,7116,0.33,0.58,24.999999999999993
16870,7117,0.33,0.58,24.999999999999993
16874,7118,0.33,0.58,24.999999999999993
16875,7119,0.33,0.58,24.999999999999993
16878,7120,0.34,0.58,23.999999999999993
16882,7121,0.34,0.58,23.999999999999993
16884,7122,0.34,0.58,23.999999999999993
16886,7123,0.34,0.58,23.999999999999993
16888,7124,0.35,0.58,23.0
16889,7125,0.34,0.58,23.999999999999993
16891,7126,0.34,0.58,23.999999999999993
16893,7127,0.34,0.58,23.999999999999993
16895,7128,0.33,0.58,24.999999999999993
16897,7129,0.32,0.58,25.999999999999996
16898,7130,0.31,0.58,26.999999999999996
16900,7131,0.31,0.58,26.999999999999996
16903,7132,0.32,0.58,25.999999999999996
16905,7133,0.32,0.58,25.999999999999996
16909,7134,0.33,0.58,24.999999999999993
16916,7135,0.33,0.58,24.999999999999993
16919,7136,0.33,0.58,24.999999999999993
16924,7137,0.33,0.58,24.999999999999993
16926,7138,0.33,0.58,24.999999999999993
16930,7139,0.32,0.58,25.999999999999996
16934,7140,0.32,0.58,25.999999999999996
16936,7141,0.32,0.58,25.999999999999996
16937,7142,0.33,0.58,24.999999999999993
16939,7143,0.33,0.58,24.999999999999993
16941,7144,0.32,0.58,25.999999999999996
16942,7145,0.32,0.58,25.999999999999996
16945,7146,0.32,0.58,25.999999999999996
16947,7147,0.31,0.58,26.999999999999996
16949,7148,0.3,0.58,27.999999999999996
16951,7149,0.3,0.58,27.999999999999996
16952,7150,0.3,0.58,27.999999999999996
16956,7151,0.31,0.58,26.999999999999996
16960,7152,0.31,0.58,26.999999999999996
16964,7153,0.31,0.58,26.999999999999996
16967,7154,0.32,0.58,25.999999999999996
16968,7155,0.32,0.58,25.999999999999996
16969,7156,0.33,0.58,24.999999999999993
16971,7157,0.33,0.58,24.999999999999993
16972,7158,0.34,0.58,23.999999999999993
16974,7159,0.35,0.58,23.0
16976,7160,0.35,0.58,23.0
16978,7161,0.36,0.58,21.999999999999996
16981,7162,0.36,0.58,21.999999999999996
16982,7163,0.37,0.58,20.999999999999996
16983,7164,0.37,0.58,20.999999999999996
16986,7165,0.37,0.58,20.999999999999996
17031,7187,0.37,0.58,20.999999999999996
17032,7188,0.36,0.58,21.999999999999996
17034,7189,0.35,0.58,23.0
17035,7190,0.34,0.58,23.999999999999993
17036,7191,0.34,0.58,23.999999999999993
17043,7192,0.33,0.58,24.999999999999993
17045,7193,0.33,0.58,24.999999999999993
17046,7194,0.34,0.58,23.999999999999993
17050,7195,0.35,0.58,23.0
17052,7196,0.36,0.58,21.999999999999996
17054,7197,0.36,0.58,21.999999999999996
17055,7198,0.36,0.58,21.999999999999996
17057,7199,0.36,0.58,21.999999999999996
17061,7200,0.36,0.58,21.999999999999996
17063,7201,0.35,0.58,23.0
17065,7202,0.35,0.58,23.0
17066,7203,0.36,0.58,21.999999999999996
17068,7204,0.36,0.58,21.999999999999996
17070,7205,0.37,0.58,20.999999999999996
17071,7206,0.37,0.58,20.999999999999996
17073,7207,0.37,0.58,20.999999999999996
17170,7252,0.37,0.58,20.999999999999996
17173,7253,0.36,0.58,21.999999999999996
17174,7254,0.36,0.58,21.999999999999996
17178,7255,0.36,0.58,21.999999999999996
17179,7256,0.35,0.58,23.0
17180,7257,0.35,0.58,23.0
17182,7258,0.34,0.58,23.999999999999993
17184,7259,0.33,0.58,24.999999999999993
17187,7260,0.33,0.58,24.999999999999993
17188,7261,0.33,0.58,24.999999999999993
17191,7262,0.33,0.58,24.999999999999993
17194,7263,0.33,0.58,24.999999999999993
17195,7264,0.33,0.58,24.999999999999993
17197,7265,0.34,0.58,23.999999999999993
17199,7266,0.33,0.58,24.999999999999993
17201,7267,0.33,0.58,24.999999999999993
17204,7268,0.32,0.58,25.999999999999996
17206,7269,0.32,0.58,25.999999999999996
17209,7270,0.32,0.58,25.999999999999996
17210,7271,0.33,0.58,24.999999999999993
17212,7272,0.33,0.58,24.999999999999993
17213,7273,0.33,0.58,24.999999999999993
17215,7274,0.32,0.58,25.999999999999996
17218,7275,0.32,0.58,25.999999999999996
17220,7276,0.32,0.58,25.999999999999996
17222,7277,0.32,0.58,25.999999999999996
17223,7278,0.33,0.58,24.999999999999993
17224,7279,0.34,0.58,23.999999999999993
17227,7280,0.34,0.58,23.999999999999993
17229,7281,0.33,0.58,24.999999999999993
17232,7282,0.33,0.58,24.999999999999993
17233,7283,0.34,0.58,23.999999999999993
17234,7284,0.34,0.58,23.999999999999993
17236,7285,0.34,0.58,23.999999999999993
17239,7286,0.33,0.58,24.999999999999993
17240,7287,0.34,0.58,23.999999999999993
17242,7288,0.35,0.58,23.0
17244,7289,0.35,0.58,23.0
17247,7290,0.35,0.58,23.0
17251,7291,0.36,0.58,21.999999999999996
17253,7292,0.36,0.58,21.999999999999996
17256,7293,0.37,0.58,20.999999999999996
17261,7294,0.37,0.58,20.999999999999996
17263,7295,0.36,0.58,21.999999999999996
17265,7296,0.35,0.58,23.0
17266,7297,0.34,0.58,23.999999999999993
17269,7298,0.34,0.58,23.999999999999993
17270,7299,0.34,0.58,23.999999999999993
17272,7300,0.33,0.58,24.999999999999993
17273,7301,0.33,0.58,24.999999999999993
17276,7302,0.33,0.58,24.999999999999993
17278,7303,0.33,0.58,24.999999999999993
17280,7304,0.33,0.58,24.999999999999993
17283,7305,0.32,0.58,25.999999999999996
17285,7306,0.32,0.58,25.999999999999996
17286,7307,0.32,0.58,25.999999999999996
17288,7308,0.31,0.58,26.999999999999996
17290,7309,0.31,0.58,26.999999999999996
17291,7310,0.3,0.58,27.999999999999996
17292,7311,0.3,0.58,27.999999999999996
17296,7312,0.29,0.58,28.999999999999996
17298,7313,0.29,0.58,28.999999999999996
17300,7314,0.29,0.58,28.999999999999996
17303,7315,0.3,0.58,27.999999999999996
17305,7316,0.31,0.58,26.999999999999996
17308,7317,0.3,0.58,27.999999999999996
17310,7318,0.3,0.58,27.999999999999996
17315,7319,0.3,0.58,27.999999999999996
17317,7320,0.31,0.58,26.999999999999996
17319,7321,0.31,0.58,26.999999999999996
17320,7322,0.31,0.58,26.999999999999996
17322,7323,0.3,0.58,27.999999999999996
17324,7324,0.3,0.58,27.999999999999996
17326,7325,0.3,0.58,27.999999999999996
17327,7326,0.3,0.58,27.999999999999996
17328,7327,0.3,0.58,27.999999999999996
17329,7328,0.29,0.58,28.999999999999996
17330,7329,0.29,0.58,28.999999999999996
17332,7330,0.29,0.58,28.999999999999996
17333,7331,0.29,0.58,28.999999999999996
17336,7332,0.29,0.58,28.999999999999996
17337,7333,0.28,0.58,29.999999999999993
17342,7334,0.28,0.58,29.999999999999993
17345,7335,0.29,0.58,28.999999999999996
17348,7336,0.29,0.58,28.999999999999996
17349,7337,0.3,0.58,27.999999999999996
17352,7338,0.3,0.58,27.999999999999996
17355,7339,0.3,0.58,27.999999999999996
17357,7340,0.3,0.58,27.999999999999996
17358,7341,0.29,0.58,28.999999999999996
17359,7342,0.3,0.58,27.999999999999996
17361,7343,0.31,0.58,26.999999999999996
17364,7344,0.31,0.58,26.999999999999996
17369,7345,0.31,0.58,26.999999999999996
17373,7346,0.3,0.58,27.999999999999996
17375,7347,0.29,0.58,28.999999999999996
17376,7348,0.29,0.58,28.999999999999996
17378,7349,0.29,0.58,28.999999999999996
17379,7350,0.29,0.58,28.999999999999996
17381,7351,0.29,0.58,28.999999999999996
17386,7352,0.29,0.58,28.999999999999996
17387,7353,0.29,0.58,28.999999999999996
17392,7354,0.28,0.58,29.999999999999993
17396,7355,0.28,0.58,29.999999999999993
17398,7356,0.28,0.58,29.999999999999993
17400,7357,0.29,0.58,28.999999999999996
17402,7358,0.3,0.58,27.999999999999996
17404,7359,0.3,0.58,27.999999999999996
17406,7360,0.3,0.58,27.999999999999996
17409,7361,0.29,0.58,28.999999999999996
17411,7362,0.3,0.58,27.999999999999996
17412,7363,0.3,0.58,27.999999999999996
17414,7364,0.3,0.58,27.999999999999996
17415,7365,0.29,0.58,28.999999999999996
17416,7366,0.29,0.58,28.999999999999996
17418,7367,0.29,0.58,28.999999999999996
17419,7368,0.29,0.58,28.999999999999996
17420,7369,0.29,0.58,28.999999999999996
17423,7370,0.29,0.58,28.999999999999996
17424,7371,0.29,0.58,28.999999999999996
17425,7372,0.29,0.58,28.999999999999996
17428,7373,0.29,0.58,28.999999999999996
17429,7374,0.3,0.58,27.999999999999996
17435,7375,0.31,0.58,26.999999999999996
17436,7376,0.3,0.58,27.999999999999996
17437,7377,0.31,0.58,26.999999999999996
17439,7378,0.3,0.58,27.999999999999996
17440,7379,0.3,0.58,27.999999999999996
17441,7380,0.3,0.58,27.999999999999996
17442,7381,0.3,0.58,27.999999999999996
17444,7382,0.29,0.58,28.999999999999996
17445,7383,0.29,0.58,28.999999999999996
17447,7384,0.29,0.58,28.999999999999996
17452,7385,0.3,0.58,27.999999999999996
17455,7386,0.3,0.58,27.999999999999996
17458,7387,0.29,0.58,28.999999999999996
17460,7388,0.29,0.58,28.999999999999996
17463,7389,0.29,0.58,28.999999999999996
17469,7390,0.3,0.58,27.999999999999996
17471,7391,0.3,0.58,27.999999999999996
